title	closest neighbor(s)	description	perfect k-mer	imperfect k-mer	length difference
Uniq4329;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4330;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4331;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4332;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4334;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4335;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4336;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4341;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4343;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4345;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4348;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4349;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4350;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4356;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4357;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4361;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4362;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4363;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4370;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4372;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4378;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4380;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4381;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4382;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4384;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4387;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4393;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4394;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4397;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4399;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4404;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4406;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4407;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4409;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4410;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4411;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4413;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4414;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4418;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4422;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4424;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4425;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4428;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4429;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4431;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4432;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4433;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4435;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4436;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4437;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4440;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4442;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4445;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4446;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4447;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4449;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4451;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4453;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4454;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4455;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4456;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4457;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4459;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4461;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4470;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4471;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4474;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4479;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4481;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4482;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4485;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4486;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4487;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4488;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4495;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4498;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4499;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4500;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4503;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4504;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4506;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4507;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4508;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4514;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4518;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4521;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4522;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4523;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4524;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4526;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4529;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4530;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4531;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4533;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4534;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4535;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4539;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4541;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4542;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4543;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4544;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4545;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4546;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4550;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4552;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4555;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4557;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4558;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4561;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4563;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4564;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4565;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4566;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4567;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4569;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4570;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4574;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4577;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4581;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4582;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4584;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4585;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4587;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4588;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4591;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4593;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4596;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4601;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4602;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4607;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4608;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4610;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4612;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4615;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4616;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4617;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4618;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4619;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4620;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4622;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4631;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4632;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4635;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4637;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4639;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4642;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4648;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4650;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4651;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4652;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4656;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4657;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4665;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4667;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4668;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4671;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4675;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4679;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4683;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4684;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4687;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4691;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4695;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4697;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4699;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4700;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4701;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4702;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4703;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4704;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4711;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4712;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4713;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4714;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4716;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4718;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4719;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4720;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4724;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4725;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4727;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4728;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4729;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4731;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4732;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4733;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4735;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4737;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4741;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4743;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4747;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4749;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4754;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4755;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4761;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4764;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4767;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4769;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4771;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4775;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4776;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4777;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4778;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4779;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4784;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4785;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4786;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4788;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4789;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4790;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4791;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4793;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4798;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4800;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4803;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4805;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4806;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4809;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4810;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4813;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4814;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4820;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4822;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4823;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4825;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4826;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4828;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4833;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4834;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4836;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4837;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4848;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4849;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4850;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4856;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4857;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4859;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4860;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4862;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4863;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4864;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4866;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4867;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4869;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4873;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4875;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4876;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4877;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4879;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4880;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4881;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4882;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4883;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4885;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4889;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4890;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4894;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4895;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4896;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4897;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4899;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4900;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4901;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4903;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4906;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4907;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4909;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4910;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4913;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4914;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4919;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4920;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4925;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4926;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4928;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4929;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4930;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4931;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4932;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4933;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4935;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4936;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4938;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4946;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4948;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4949;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4950;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4951;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4952;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4961;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4965;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4969;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4971;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4972;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4983;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4988;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4990;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4991;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4994;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4995;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4997;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4998;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq4999;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5000;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5001;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5002;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5004;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5006;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5008;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5012;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5013;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5014;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5016;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5017;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5018;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5019;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5022;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5023;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5024;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5029;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5034;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5035;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5036;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5041;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5044;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5045;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5049;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5051;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5052;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5055;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5060;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5061;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5062;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5063;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5064;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5067;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5068;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5069;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5070;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5071;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5072;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5076;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5082;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5083;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5084;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5093;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5097;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5099;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5100;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5101;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5103;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5105;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5111;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5112;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5119;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5120;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5121;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5124;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5126;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5127;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5129;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5130;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5132;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5133;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5135;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5136;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5137;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5140;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5142;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5144;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5145;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5147;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5148;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5149;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5151;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5153;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5155;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5158;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5160;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5161;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5165;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5166;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5168;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5170;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5171;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5172;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5177;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5178;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5179;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5181;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5182;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5186;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5188;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5190;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5191;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5193;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5195;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5199;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5200;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5201;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5207;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5208;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5209;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5210;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5212;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5215;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5216;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5217;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5218;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5219;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5220;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5223;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5224;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5226;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5227;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5230;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5232;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5235;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5238;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5239;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5242;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5243;size=1;	*	SPURIOUS VARIANT	*	*	*
Uniq5244;size=1;	*	SPURIOUS VARIANT	*	*	*
